# ========== OUTPUT ==========
#Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    1199        SUCCESS        2            4            376.61        0.1            376.71
    1394        SUCCESS        2            4            376.61        0.1            376.71
    1639        SUCCESS        2            4            376.61        0.1            376.71
    1724        SUCCESS        2            4            376.61        0.1            376.71
    1819        SUCCESS        2            4            376.61        0.1            376.71
    2019        SUCCESS        2            4            376.61        0.1            376.71
    2484        SUCCESS        2            4            376.61        0.1            376.71
    2604        SUCCESS        2            4            376.61        0.1            376.71
    2694        SUCCESS        2            4            376.61        0.1            376.71
    2709        SUCCESS        2            4            376.61        0.1            376.71
    2849        SUCCESS        2            4            376.61        0.1            376.71
    2914        SUCCESS        2            4            376.61        0.1            376.71
    3504        SUCCESS        2            4            376.61        0.1            376.71
    3524        SUCCESS        2            4            376.61        0.1            376.71
    3564        SUCCESS        2            4            376.61        0.1            376.71
    3654        SUCCESS        2            4            376.61        0.1            376.71
    3929        SUCCESS        2            4            376.61        0.1            376.71
    88        SUCCESS        2            3            382.42        0.1            382.52
    478        SUCCESS        2            3            382.42        0.1            382.52
    863        SUCCESS        2            3            382.42        0.1            382.52
    918        SUCCESS        2            3            382.42        0.1            382.52
    953        SUCCESS        2            3            382.42        0.1            382.52
    1328        SUCCESS        2            3            382.42        0.1            382.52
    1363        SUCCESS        2            3            382.42        0.1            382.52
    1418        SUCCESS        2            3            382.42        0.1            382.52
    1588        SUCCESS        2            3            382.42        0.1            382.52
    1723        SUCCESS        2            3            382.42        0.1            382.52
    1813        SUCCESS        2            3            382.42        0.1            382.52
    2023        SUCCESS        2            3            382.42        0.1            382.52
    2318        SUCCESS        2            3            382.42        0.1            382.52
    2428        SUCCESS        2            3            382.42        0.1            382.52
    2453        SUCCESS        2            3            382.42        0.1            382.52
    2708        SUCCESS        2            3            382.42        0.1            382.52
    3088        SUCCESS        2            3            382.42        0.1            382.52
    3283        SUCCESS        2            3            382.42        0.1            382.52
    3368        SUCCESS        2            3            382.42        0.1            382.52
    3408        SUCCESS        2            3            382.42        0.1            382.52
    3433        SUCCESS        2            3            382.42        0.1            382.52
    3533        SUCCESS        2            3            382.42        0.1            382.52
    3563        SUCCESS        2            3            382.42        0.1            382.52
    3573        SUCCESS        2            3            382.42        0.1            382.52
    3628        SUCCESS        2            3            382.42        0.1            382.52
    3678        SUCCESS        2            3            382.42        0.1            382.52
    127        SUCCESS        2            2            390.41        0.1            390.51
    282        SUCCESS        2            2            390.41        0.1            390.51
    607        SUCCESS        2            2            390.41        0.1            390.51
    737        SUCCESS        2            2            390.41        0.1            390.51
    1187        SUCCESS        2            2            390.41        0.1            390.51
    1322        SUCCESS        2            2            390.41        0.1            390.51
    1382        SUCCESS        2            2            390.41        0.1            390.51
    1757        SUCCESS        2            2            390.41        0.1            390.51
    2042        SUCCESS        2            2            390.41        0.1            390.51
    2232        SUCCESS        2            2            390.41        0.1            390.51
    2272        SUCCESS        2            2            390.41        0.1            390.51
    2332        SUCCESS        2            2            390.41        0.1            390.51
    2512        SUCCESS        2            2            390.41        0.1            390.51
    2802        SUCCESS        2            2            390.41        0.1            390.51
    3002        SUCCESS        2            2            390.41        0.1            390.51
    3307        SUCCESS        2            2            390.41        0.1            390.51
    3352        SUCCESS        2            2            390.41        0.1            390.51
    3577        SUCCESS        2            2            390.41        0.1            390.51
    3592        SUCCESS        2            2            390.41        0.1            390.51
    3802        SUCCESS        2            2            390.41        0.1            390.51
    3857        SUCCESS        2            2            390.41        0.1            390.51
    431        SUCCESS        2            1            392.33        0.1            392.43
    546        SUCCESS        2            1            392.33        0.1            392.43
    611        SUCCESS        2            1            392.33        0.1            392.43
    811        SUCCESS        2            1            392.33        0.1            392.43
    1051        SUCCESS        2            1            392.33        0.1            392.43
    1161        SUCCESS        2            1            392.33        0.1            392.43
    1981        SUCCESS        2            1            392.33        0.1            392.43
    1986        SUCCESS        2            1            392.33        0.1            392.43
    2201        SUCCESS        2            1            392.33        0.1            392.43
    2541        SUCCESS        2            1            392.33        0.1            392.43
    2556        SUCCESS        2            1            392.33        0.1            392.43
    2666        SUCCESS        2            1            392.33        0.1            392.43
    2801        SUCCESS        2            1            392.33        0.1            392.43
    2886        SUCCESS        2            1            392.33        0.1            392.43
    3036        SUCCESS        2            1            392.33        0.1            392.43
