# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    318        SUCCESS        2            3            4.12        166.51            170.64
    454        SUCCESS        2            4            2.9        168.04            170.94
    459        SUCCESS        2            4            0.8        170.94            171.74
    232        SUCCESS        2            2            5        168.82            173.82
    323        SUCCESS        2            3            4.75        170.64            175.39
    464        SUCCESS        2            4            3.75        171.74            175.5
    151        SUCCESS        2            1            7        169.45            176.45
    469        SUCCESS        2            4            2.6        175.5            178.1
    328        SUCCESS        2            3            3        175.39            178.39
    237        SUCCESS        2            2            4.68        173.82            178.5
    474        SUCCESS        2            4            0.51        178.1            178.61
    333        SUCCESS        2            3            0.75        178.39            179.14
    479        SUCCESS        2            4            1.1        178.61            179.71
    338        SUCCESS        2            3            0.75        179.14            179.89
    343        SUCCESS        2            3            0.25        179.89            180.14
    156        SUCCESS        2            1            4        176.45            180.45
    484        SUCCESS        2            4            3.7        179.71            183.41
    489        SUCCESS        2            4            0.3        183.41            183.71
    242        SUCCESS        2            2            5.67        178.5            184.16
    161        SUCCESS        2            1            4        180.45            184.45
    348        SUCCESS        2            3            4.75        180.14            184.89
    247        SUCCESS        2            2            1        184.16            185.16
    494        SUCCESS        2            4            2.6        183.71            186.31
    65        SUCCESS        2            0            17        169.7            186.7
    353        SUCCESS        2            3            2.12        184.89            187.01
    499        SUCCESS        2            4            2        186.31            188.31
    166        SUCCESS        2            1            4.25        184.45            188.7
    252        SUCCESS        2            2            3.67        185.16            188.83
    257        SUCCESS        2            2            1.17        188.83            190
    358        SUCCESS        2            3            3.1        187.01            190.11
    504        SUCCESS        2            4            2.3        188.31            190.61
    363        SUCCESS        2            3            1.25        190.11            191.36
    368        SUCCESS        2            3            0.88        191.36            192.23
    373        SUCCESS        2            3            1        192.23            193.23
    262        SUCCESS        2            2            4        190            194
    509        SUCCESS        2            4            3.5        190.61            194.11
    378        SUCCESS        2            3            1        193.23            194.23
    514        SUCCESS        2            4            0.4        194.11            194.51
    519        SUCCESS        2            4            1.1        194.51            195.61
    267        SUCCESS        2            2            1.83        194            195.83
    70        SUCCESS        2            0            9.5        186.7            196.2
    272        SUCCESS        2            2            1.5        195.83            197.33
    171        SUCCESS        2            1            9        188.7            197.7
    524        SUCCESS        2            4            2.7        195.61            198.31
    176        SUCCESS        2            1            1        197.7            198.7
    383        SUCCESS        2            3            4.87        194.23            199.11
    529        SUCCESS        2            4            1.2        198.31            199.51
    388        SUCCESS        2            3            2.12        199.11            201.23
    277        SUCCESS        2            2            4.67        197.33            202
    282        SUCCESS        2            2            0.33        202            202.33
    287        SUCCESS        2            2            0.83        202.33            203.16
    534        SUCCESS        2            4            3.9        199.51            203.4
    393        SUCCESS        2            3            2.37        201.23            203.6
    398        SUCCESS        2            3            0.75        203.6            204.35
    181        SUCCESS        2            1            5.77        198.7            204.46
    539        SUCCESS        2            4            1.6        203.4            205
    544        SUCCESS        2            4            0.9        205            205.9
    403        SUCCESS        2            3            1.87        204.35            206.23
    292        SUCCESS        2            2            3.83        203.16            206.99
    297        SUCCESS        2            2            0.67        206.99            207.66
    302        SUCCESS        2            2            0.5        207.66            208.16
    75        SUCCESS        2            0            13        196.2            209.2
    549        SUCCESS        2            4            3.4        205.9            209.31
    408        SUCCESS        2            3            3.5        206.23            209.73
    413        SUCCESS        2            3            1.12        209.73            210.85
    307        SUCCESS        2            2            3        208.16            211.16
    80        SUCCESS        2            0            2.07        209.2            211.27
    554        SUCCESS        2            4            2.4        209.31            211.71
    186        SUCCESS        2            1            7.75        204.46            212.21
    418        SUCCESS        2            3            4.5        210.85            215.35
    559        SUCCESS        2            4            3.76        211.71            215.46
    312        SUCCESS        2            2            4.41        211.16            215.57
    564        SUCCESS        2            4            1.7        215.46            217.16
    191        SUCCESS        2            1            6.5        212.21            218.71
    423        SUCCESS        2            3            4.25        215.35            219.6
    569        SUCCESS        2            4            2.6        217.16            219.76
    428        SUCCESS        2            3            0.75        219.6            220.35
    433        SUCCESS        2            3            0.62        220.35            220.98
    317        SUCCESS        2            2            5.67        215.57            221.24
    438        SUCCESS        2            3            2.25        220.98            223.23
    574        SUCCESS        2            4            4        219.76            223.76
    443        SUCCESS        2            3            1.38        223.23            224.6
    448        SUCCESS        2            3            0.25        224.6            224.85
    579        SUCCESS        2            4            1.8        223.76            225.56
    453        SUCCESS        2            3            0.82        224.85            225.67
    196        SUCCESS        2            1            7.07        218.71            225.78
    322        SUCCESS        2            2            5.33        221.24            226.57
    458        SUCCESS        2            3            1.37        225.67            227.05
    85        SUCCESS        2            0            16        211.27            227.27
    584        SUCCESS        2            4            2.3        225.56            227.86
    463        SUCCESS        2            3            1.25        227.05            228.3
    201        SUCCESS        2            1            3.25        225.78            229.03
    589        SUCCESS        2            4            2.9        227.86            230.76
    468        SUCCESS        2            3            3.75        228.3            232.05
    327        SUCCESS        2            2            5.58        226.57            232.16
    332        SUCCESS        2            2            0.83        232.16            232.99
    337        SUCCESS        2            2            0.33        232.99            233.32
    594        SUCCESS        2            4            2.67        230.76            233.43
    90        SUCCESS        2            0            7.5        227.27            234.76
    599        SUCCESS        2            4            1.44        233.43            234.87
    473        SUCCESS        2            3            3.87        232.05            235.92
    206        SUCCESS        2            1            7.75        229.03            236.78
    604        SUCCESS        2            4            2.5        234.87            237.37
    95        SUCCESS        2            0            3        234.76            237.76
    342        SUCCESS        2            2            5        233.32            238.32
    478        SUCCESS        2            3            3.75        235.92            239.67
    609        SUCCESS        2            4            2.7        237.37            240.07
    614        SUCCESS        2            4            3.9        240.07            243.97
    483        SUCCESS        2            3            4.41        239.67            244.08
    347        SUCCESS        2            2            6        238.32            244.32
    211        SUCCESS        2            1            9        236.78            245.78
    619        SUCCESS        2            4            2.1        243.97            246.07
    624        SUCCESS        2            4            0.5        246.07            246.57
    488        SUCCESS        2            3            4.5        244.08            248.58
    629        SUCCESS        2            4            2.4        246.57            248.97
    634        SUCCESS        2            4            0.4        248.97            249.37
    493        SUCCESS        2            3            0.9        248.58            249.48
    216        SUCCESS        2            1            4.25        245.78            250.03
    352        SUCCESS        2            2            6.17        244.32            250.49
    221        SUCCESS        2            1            0.57        250.03            250.6
    357        SUCCESS        2            2            0.5        250.49            250.99
    639        SUCCESS        2            4            2.1        249.37            251.47
    362        SUCCESS        2            2            1.17        250.99            252.15
    498        SUCCESS        2            3            3.87        249.48            253.36
    644        SUCCESS        2            4            2.2        251.47            253.67
    367        SUCCESS        2            2            1.67        252.15            253.82
    226        SUCCESS        2            1            3.5        250.6            254.1
    503        SUCCESS        2            3            0.85        253.36            254.21
    100        SUCCESS        2            0            17        237.76            254.76
    231        SUCCESS        2            1            1.25        254.1            255.35
    649        SUCCESS        2            4            2.6        253.67            256.27
    236        SUCCESS        2            1            1.75        255.35            257.1
    372        SUCCESS        2            2            3.67        253.82            257.49
    508        SUCCESS        2            3            3.87        254.21            258.08
    241        SUCCESS        2            1            2        257.1            259.1
    654        SUCCESS        2            4            3.6        256.27            259.87
    659        SUCCESS        2            4            0.5        259.87            260.37
    664        SUCCESS        2            4            0.8        260.37            261.17
    377        SUCCESS        2            2            4.5        257.49            261.99
    513        SUCCESS        2            3            4.12        258.08            262.21
    669        SUCCESS        2            4            2.1        261.17            263.27
    518        SUCCESS        2            3            2.12        262.21            264.33
    523        SUCCESS        2            3            0.62        264.33            264.96
    246        SUCCESS        2            1            6        259.1            265.1
    528        SUCCESS        2            3            1.12        264.96            266.08
    674        SUCCESS        2            4            3        263.27            266.27
    533        SUCCESS        2            3            1.25        266.08            267.33
    679        SUCCESS        2            4            1.7        266.27            267.97
    382        SUCCESS        2            2            6.33        261.99            268.32
    538        SUCCESS        2            3            1.12        267.33            268.46
    105        SUCCESS        2            0            16.5        254.76            271.26
    684        SUCCESS        2            4            3.9        267.97            271.87
    689        SUCCESS        2            4            0.7        271.87            272.57
    251        SUCCESS        2            1            7.58        265.1            272.68
    110        SUCCESS        2            0            1.53        271.26            272.79
    543        SUCCESS        2            3            5        268.46            273.46
    387        SUCCESS        2            2            5.83        268.32            274.15
    694        SUCCESS        2            4            1.7        272.57            274.27
    392        SUCCESS        2            2            0.33        274.15            274.49
    699        SUCCESS        2            4            0.9        274.27            275.17
    397        SUCCESS        2            2            1.5        274.49            275.99
    402        SUCCESS        2            2            0.83        275.99            276.82
    704        SUCCESS        2            4            1.76        275.17            276.93
    548        SUCCESS        2            3            3.47        273.46            276.93
    553        SUCCESS        2            3            0.88        276.93            277.8
    256        SUCCESS        2            1            7        272.68            279.68
    709        SUCCESS        2            4            3.4        276.93            280.33
    407        SUCCESS        2            2            3.83        276.82            280.65
    412        SUCCESS        2            2            0.33        280.65            280.99
    417        SUCCESS        2            2            0.5        280.99            281.49
    558        SUCCESS        2            3            4        277.8            281.8
    115        SUCCESS        2            0            10        272.79            282.79
    120        SUCCESS        2            0            0.5        282.79            283.29
    714        SUCCESS        2            4            3.1        280.33            283.43
    422        SUCCESS        2            2            2.17        281.49            283.65
    125        SUCCESS        2            0            1.5        283.29            284.79
    719        SUCCESS        2            4            1.5        283.43            284.93
    724        SUCCESS        2            4            0.5        284.93            285.43
    563        SUCCESS        2            3            4        281.8            285.8
    427        SUCCESS        2            2            3.5        283.65            287.15
    261        SUCCESS        2            1            7.58        279.68            287.26
    729        SUCCESS        2            4            1.83        285.43            287.26
    266        SUCCESS        2            1            1.5        287.26            288.76
    568        SUCCESS        2            3            3.07        285.8            288.87
    271        SUCCESS        2            1            2.25        288.76            291.01
    734        SUCCESS        2            4            4        287.26            291.26
    432        SUCCESS        2            2            4.83        287.15            291.98
    739        SUCCESS        2            4            1.3        291.26            292.56
    573        SUCCESS        2            3            4.87        288.87            293.74
    744        SUCCESS        2            4            1.3        292.56            293.86
    749        SUCCESS        2            4            0.9        293.86            294.76
    578        SUCCESS        2            3            2        293.74            295.74
    754        SUCCESS        2            4            1.4        294.76            296.16
    276        SUCCESS        2            1            5.26        291.01            296.27
    583        SUCCESS        2            3            0.53        295.74            296.27
    281        SUCCESS        2            1            1.25        296.27            297.52
    759        SUCCESS        2            4            1.5        296.16            297.66
    437        SUCCESS        2            2            5.83        291.98            297.82
    588        SUCCESS        2            3            2.25        296.27            298.52
    286        SUCCESS        2            1            1.25        297.52            298.77
    764        SUCCESS        2            4            1.22        297.66            298.88
    769        SUCCESS        2            4            0.11        298.88            298.99
    593        SUCCESS        2            3            1        298.52            299.52
    774        SUCCESS        2            4            0.9        298.99            299.89
    442        SUCCESS        2            2            2.5        297.82            300.32
    598        SUCCESS        2            3            1.25        299.52            300.77
    291        SUCCESS        2            1            2.25        298.77            301.02
    130        SUCCESS        2            0            16.5        284.79            301.28
    779        SUCCESS        2            4            2.2        299.89            302.09
    784        SUCCESS        2            4            0.11        302.09            302.2
    296        SUCCESS        2            1            1.5        301.02            302.52
    603        SUCCESS        2            3            2.62        300.77            303.39
    447        SUCCESS        2            2            3.33        300.32            303.65
    452        SUCCESS        2            2            0.17        303.65            303.81
    789        SUCCESS        2            4            3.6        302.2            305.8
    794        SUCCESS        2            4            0.11        305.8            305.91
    135        SUCCESS        2            0            5.5        301.28            306.78
    799        SUCCESS        2            4            1.7        305.91            307.61
    804        SUCCESS        2            4            0.11        307.61            307.72
    608        SUCCESS        2            3            4.32        303.39            307.72
    457        SUCCESS        2            2            4.33        303.81            308.15
    613        SUCCESS        2            3            0.75        307.72            308.47
    809        SUCCESS        2            4            1.7        307.72            309.42
    301        SUCCESS        2            1            7.01        302.52            309.53
    618        SUCCESS        2            3            1.38        308.47            309.84
    306        SUCCESS        2            1            1.75        309.53            311.28
    311        SUCCESS        2            1            1        311.28            312.28
    462        SUCCESS        2            2            4.33        308.15            312.48
    814        SUCCESS        2            4            4        309.42            313.42
    623        SUCCESS        2            3            4.25        309.84            314.09
    140        SUCCESS        2            0            7.5        306.78            314.28
    628        SUCCESS        2            3            2.5        314.09            316.59
    819        SUCCESS        2            4            3.29        313.42            316.7
    467        SUCCESS        2            2            4.33        312.48            316.81
    824        SUCCESS        2            4            1.8        316.7            318.5
    633        SUCCESS        2            3            2.12        316.59            318.72
    316        SUCCESS        2            1            7        312.28            319.28
    638        SUCCESS        2            3            0.75        318.72            319.47
    472        SUCCESS        2            2            5        316.81            321.81
