# ========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time
    434        SUCCESS        2            4            2.6        169            171.6
    333        SUCCESS        2            3            4.62        168.53            173.15
    202        SUCCESS        2            2            5.83        167.53            173.36
    65        SUCCESS        2            0            4        170.09            174.08
    166        SUCCESS        2            1            4.5        170.2            174.7
    439        SUCCESS        2            4            3.6        171.6            175.2
    444        SUCCESS        2            4            0.11        175.2            175.31
    449        SUCCESS        2            4            0.4        175.31            175.71
    454        SUCCESS        2            4            0.5        175.71            176.21
    338        SUCCESS        2            3            4.38        173.15            177.53
    207        SUCCESS        2            2            5.17        173.36            178.53
    459        SUCCESS        2            4            3.6        176.21            179.81
    343        SUCCESS        2            3            2.75        177.53            180.28
    464        SUCCESS        2            4            1.3        179.81            181.11
    469        SUCCESS        2            4            0.3        181.11            181.41
    212        SUCCESS        2            2            4.67        178.53            183.2
    171        SUCCESS        2            1            9        174.7            183.69
    217        SUCCESS        2            2            0.83        183.2            184.03
    348        SUCCESS        2            3            4.12        180.28            184.4
    474        SUCCESS        2            4            3.7        181.41            185.11
    479        SUCCESS        2            4            0.7        185.11            185.81
    222        SUCCESS        2            2            2        184.03            186.03
    484        SUCCESS        2            4            1.2        185.81            187.01
    353        SUCCESS        2            3            2.72        184.4            187.12
    358        SUCCESS        2            3            0.5        187.12            187.62
    489        SUCCESS        2            4            2.8        187.01            189.81
    176        SUCCESS        2            1            6.5        183.69            190.19
    363        SUCCESS        2            3            2.68        187.62            190.3
    181        SUCCESS        2            1            0.5        190.19            190.69
    494        SUCCESS        2            4            0.99        189.81            190.8
    227        SUCCESS        2            2            5.33        186.03            191.36
    499        SUCCESS        2            4            0.8        190.8            191.6
    186        SUCCESS        2            1            1.25        190.69            191.94
    232        SUCCESS        2            2            1        191.36            192.36
    70        SUCCESS        2            0            18.5        174.08            192.58
    237        SUCCESS        2            2            1        192.36            193.36
    504        SUCCESS        2            4            1.9        191.6            193.5
    75        SUCCESS        2            0            1.03        192.58            193.61
    368        SUCCESS        2            3            3.87        190.3            194.18
    509        SUCCESS        2            4            1.7        193.5            195.2
    373        SUCCESS        2            3            2        194.18            196.17
    514        SUCCESS        2            4            2.6        195.2            197.8
    378        SUCCESS        2            3            1.75        196.17            197.92
    191        SUCCESS        2            1            6.25        191.94            198.19
    383        SUCCESS        2            3            1        197.92            198.92
    242        SUCCESS        2            2            6.5        193.36            199.86
    196        SUCCESS        2            1            2        198.19            200.19
    388        SUCCESS        2            3            1.75        198.92            200.67
    519        SUCCESS        2            4            3.4        197.8            201.2
    247        SUCCESS        2            2            3        199.86            202.86
    524        SUCCESS        2            4            1.9        201.2            203.1
    252        SUCCESS        2            2            1.5        202.86            204.36
    393        SUCCESS        2            3            3.79        200.67            204.47
    398        SUCCESS        2            3            2        204.47            206.47
    529        SUCCESS        2            4            4        203.1            207.1
    534        SUCCESS        2            4            0.7        207.1            207.8
    201        SUCCESS        2            1            7.75        200.19            207.94
    539        SUCCESS        2            4            0.6        207.8            208.4
    544        SUCCESS        2            4            0.2        208.4            208.6
    257        SUCCESS        2            2            5.83        204.36            210.19
    206        SUCCESS        2            1            2.5        207.94            210.44
    403        SUCCESS        2            3            4.62        206.47            211.09
    80        SUCCESS        2            0            18.5        193.61            212.11
    549        SUCCESS        2            4            3.8        208.6            212.4
    554        SUCCESS        2            4            1.9        212.4            214.3
    262        SUCCESS        2            2            4.22        210.19            214.41
    211        SUCCESS        2            1            4.08        210.44            214.52
    408        SUCCESS        2            3            4.75        211.09            215.84
    267        SUCCESS        2            2            2.33        214.41            216.74
    413        SUCCESS        2            3            2.12        215.84            217.96
    559        SUCCESS        2            4            3.78        214.3            218.07
    418        SUCCESS        2            3            1.75        217.96            219.71
    564        SUCCESS        2            4            3        218.07            221.07
    272        SUCCESS        2            2            4.5        216.74            221.24
    569        SUCCESS        2            4            0.3        221.07            221.37
    85        SUCCESS        2            0            10        212.11            222.11
    574        SUCCESS        2            4            1        221.37            222.37
    423        SUCCESS        2            3            2.88        219.71            222.59
    428        SUCCESS        2            3            0.12        222.59            222.71
    277        SUCCESS        2            2            1.67        221.24            222.91
    216        SUCCESS        2            1            9.25        214.52            223.77
    282        SUCCESS        2            2            1        222.91            223.91
    287        SUCCESS        2            2            0.33        223.91            224.24
    292        SUCCESS        2            2            0.17        224.24            224.41
    433        SUCCESS        2            3            3        222.71            225.71
    438        SUCCESS        2            3            0.25        225.71            225.96
    579        SUCCESS        2            4            3.7        222.37            226.07
    443        SUCCESS        2            3            2.5        225.96            228.46
    584        SUCCESS        2            4            3.5        226.07            229.57
    297        SUCCESS        2            2            6.17        224.41            230.57
    90        SUCCESS        2            0            8.57        222.11            230.68
    221        SUCCESS        2            1            7.03        223.77            230.79
    448        SUCCESS        2            3            2.5        228.46            230.96
    302        SUCCESS        2            2            1        230.57            231.57
    453        SUCCESS        2            3            0.72        230.96            231.68
    589        SUCCESS        2            4            3.7        229.57            233.27
    594        SUCCESS        2            4            0.9        233.27            234.17
    458        SUCCESS        2            3            4        231.68            235.68
    599        SUCCESS        2            4            2.3        234.17            236.47
    604        SUCCESS        2            4            1.6        236.47            238.07
    95        SUCCESS        2            0            7.5        230.68            238.18
    463        SUCCESS        2            3            2.5        235.68            238.18
    307        SUCCESS        2            2            6.72        231.57            238.29
    226        SUCCESS        2            1            7.75        230.79            238.54
    312        SUCCESS        2            2            1.67        238.29            239.96
    609        SUCCESS        2            4            2.4        238.07            240.47
    468        SUCCESS        2            3            4.62        238.18            242.81
    614        SUCCESS        2            4            2.5        240.47            242.97
    619        SUCCESS        2            4            1.2        242.97            244.17
    624        SUCCESS        2            4            1.5        244.17            245.67
    629        SUCCESS        2            4            0.4        245.67            246.07
    317        SUCCESS        2            2            6.33        239.96            246.29
    473        SUCCESS        2            3            3.75        242.81            246.56
    231        SUCCESS        2            1            8.5        238.54            247.04
    478        SUCCESS        2            3            2.25        246.56            248.81
    634        SUCCESS        2            4            2.9        246.07            248.97
    236        SUCCESS        2            1            2.04        247.04            249.08
    322        SUCCESS        2            2            3.17        246.29            249.46
    483        SUCCESS        2            3            2.25        248.81            251.06
    488        SUCCESS        2            3            0.12        251.06            251.18
    493        SUCCESS        2            3            0.12        251.18            251.31
    639        SUCCESS        2            4            2.9        248.97            251.87
    644        SUCCESS        2            4            1.8        251.87            253.67
    100        SUCCESS        2            0            15.6        238.18            253.78
    327        SUCCESS        2            2            4.83        249.46            254.29
    332        SUCCESS        2            2            0.67        254.29            254.96
    498        SUCCESS        2            3            3.76        251.31            255.07
    241        SUCCESS        2            1            6.25        249.08            255.33
    649        SUCCESS        2            4            2        253.67            255.67
    654        SUCCESS        2            4            0.11        255.67            255.78
    659        SUCCESS        2            4            1.2        255.78            256.98
    337        SUCCESS        2            2            2.67        254.96            257.62
    503        SUCCESS        2            3            3        255.07            258.07
    664        SUCCESS        2            4            1.5        256.98            258.48
    669        SUCCESS        2            4            1.6        258.48            260.08
    246        SUCCESS        2            1            5.25        255.33            260.58
    342        SUCCESS        2            2            3.5        257.62            261.12
    674        SUCCESS        2            4            2.8        260.08            262.88
    508        SUCCESS        2            3            4.92        258.07            262.99
    105        SUCCESS        2            0            10.5        253.78            264.28
    347        SUCCESS        2            2            3.33        261.12            264.46
    251        SUCCESS        2            1            5        260.58            265.58
    679        SUCCESS        2            4            3.9        262.88            266.78
    513        SUCCESS        2            3            4.75        262.99            267.74
    684        SUCCESS        2            4            2.1        266.78            268.88
    256        SUCCESS        2            1            3.75        265.58            269.33
    352        SUCCESS        2            2            6        264.46            270.46
