# ========== OUTPUT ==========
# Cloudlet ID    STATUS    Data center ID    VM ID        Time    Start Time    Finish Time    Submission Time    Processing Cost
    202        SUCCESS        2            2            2.67        141.61            144.27        0.1        3
    207        SUCCESS        2            2            0.33        144.27            144.61        0.1        3
    141        SUCCESS        2            1            4.5        140.7            145.2        0.1        3
    212        SUCCESS        2            2            2.5        144.61            147.1        0.1        3
    344        SUCCESS        2            4            3.8        143.45            147.25        0.1        3
    146        SUCCESS        2            1            2.5        145.2            147.7        0.1        3
    268        SUCCESS        2            3            4.87        143.34            148.21        0.1        3
    273        SUCCESS        2            3            0.5        148.21            148.71        0.1        3
    349        SUCCESS        2            4            2.6        147.25            149.85        0.1        3
    354        SUCCESS        2            4            0.11        149.85            149.96        0.1        3
    80        SUCCESS        2            0            15        135.24            150.23        0.1        3
    359        SUCCESS        2            4            2        149.96            151.96        0.1        3
    217        SUCCESS        2            2            5.83        147.1            152.94        0.1        3
    278        SUCCESS        2            3            4.87        148.71            153.59        0.1        3
    283        SUCCESS        2            3            1.25        153.59            154.84        0.1        3
    364        SUCCESS        2            4            3.5        151.96            155.46        0.1        3
    288        SUCCESS        2            3            1.5        154.84            156.34        0.1        3
    293        SUCCESS        2            3            0.38        156.34            156.71        0.1        3
    151        SUCCESS        2            1            9.5        147.7            157.2        0.1        3
    85        SUCCESS        2            0            7.5        150.23            157.73        0.1        3
    369        SUCCESS        2            4            3.1        155.46            158.56        0.1        3
    222        SUCCESS        2            2            5.83        152.94            158.77        0.1        3
    298        SUCCESS        2            3            4.37        156.71            161.09        0.1        3
    374        SUCCESS        2            4            3.1        158.56            161.66        0.1        3
    303        SUCCESS        2            3            2.75        161.09            163.84        0.1        3
    379        SUCCESS        2            4            2.9        161.66            164.56        0.1        3
    308        SUCCESS        2            3            1.38        163.84            165.21        0.1        3
    227        SUCCESS        2            2            6.55        158.77            165.32        0.1        3
    156        SUCCESS        2            1            9        157.2            166.2        0.1        3
    161        SUCCESS        2            1            0.25        166.2            166.45        0.1        3
    232        SUCCESS        2            2            1.83        165.32            167.16        0.1        3
    90        SUCCESS        2            0            10        157.73            167.73        0.1        3
    313        SUCCESS        2            3            2.63        165.21            167.84        0.1        3
    384        SUCCESS        2            4            3.6        164.56            168.16        0.1        3
    389        SUCCESS        2            4            1.4        168.16            169.56        0.1        3
    166        SUCCESS        2            1            3.75        166.45            170.2        0.1        3
    318        SUCCESS        2            3            3.25        167.84            171.09        0.1        3
    95        SUCCESS        2            0            5        167.73            172.73        0.1        3
    323        SUCCESS        2            3            2        171.09            173.09        0.1        3
    394        SUCCESS        2            4            3.8        169.56            173.36        0.1        3
    237        SUCCESS        2            2            6.33        167.16            173.49        0.1        3
    399        SUCCESS        2            4            0.4        173.36            173.76        0.1        3
    242        SUCCESS        2            2            2.17        173.49            175.65        0.1        3
    404        SUCCESS        2            4            2.3        173.76            176.06        0.1        3
    328        SUCCESS        2            3            3.25        173.09            176.34        0.1        3
    333        SUCCESS        2            3            1.12        176.34            177.46        0.1        3
    409        SUCCESS        2            4            1.6        176.06            177.66        0.1        3
    247        SUCCESS        2            2            2.17        175.65            177.82        0.1        3
    414        SUCCESS        2            4            0.8        177.66            178.46        0.1        3
    171        SUCCESS        2            1            8.75        170.2            178.95        0.1        3
    176        SUCCESS        2            1            0.25        178.95            179.2        0.1        3
    100        SUCCESS        2            0            6.58        172.73            179.31        0.1        3
    105        SUCCESS        2            0            1        179.31            180.31        0.1        3
    181        SUCCESS        2            1            2        179.2            181.2        0.1        3
    338        SUCCESS        2            3            3.84        177.46            181.31        0.1        3
    419        SUCCESS        2            4            3.1        178.46            181.56        0.1        3
    186        SUCCESS        2            1            0.5        181.2            181.7        0.1        3
    252        SUCCESS        2            2            4.83        177.82            182.65        0.1        3
    191        SUCCESS        2            1            1.06        181.7            182.76        0.1        3
    343        SUCCESS        2            3            1.62        181.31            182.93        0.1        3
    424        SUCCESS        2            4            1.6        181.56            183.15        0.1        3
    196        SUCCESS        2            1            0.5        182.76            183.26        0.1        3
    257        SUCCESS        2            2            0.83        182.65            183.48        0.1        3
    429        SUCCESS        2            4            2.6        183.15            185.75        0.1        3
    348        SUCCESS        2            3            3.25        182.93            186.18        0.1        3
    110        SUCCESS        2            0            7        180.31            187.31        0.1        3
    434        SUCCESS        2            4            1.8        185.75            187.55        0.1        3
    262        SUCCESS        2            2            5.67        183.48            189.15        0.1        3
    353        SUCCESS        2            3            3.87        186.18            190.06        0.1        3
    201        SUCCESS        2            1            7        183.26            190.26        0.1        3
    439        SUCCESS        2            4            4        187.55            191.55        0.1        3
    115        SUCCESS        2            0            5        187.31            192.3        0.1        3
    444        SUCCESS        2            4            0.86        191.55            192.41        0.1        3
    206        SUCCESS        2            1            3.75        190.26            194.01        0.1        3
    358        SUCCESS        2            3            4.25        190.06            194.31        0.1        3
    449        SUCCESS        2            4            3.1        192.41            195.51        0.1        3
    454        SUCCESS        2            4            0.11        195.51            195.62        0.1        3
    120        SUCCESS        2            0            3.5        192.3            195.8        0.1        3
    267        SUCCESS        2            2            6.76        189.15            195.91        0.1        3
    272        SUCCESS        2            2            1.17        195.91            197.08        0.1        3
    363        SUCCESS        2            3            3.87        194.31            198.18        0.1        3
    368        SUCCESS        2            3            0.12        198.18            198.31        0.1        3
    373        SUCCESS        2            3            0.12        198.31            198.43        0.1        3
    211        SUCCESS        2            1            4.53        194.01            198.54        0.1        3
    459        SUCCESS        2            4            3.1        195.62            198.72        0.1        3
    277        SUCCESS        2            2            1.83        197.08            198.91        0.1        3
    216        SUCCESS        2            1            1.25        198.54            199.79        0.1        3
    464        SUCCESS        2            4            1.6        198.72            200.32        0.1        3
    378        SUCCESS        2            3            2.37        198.43            200.8        0.1        3
    221        SUCCESS        2            1            1.5        199.79            201.29        0.1        3
    469        SUCCESS        2            4            1.2        200.32            201.52        0.1        3
    282        SUCCESS        2            2            2.72        198.91            201.63        0.1        3
    287        SUCCESS        2            2            2.33        201.63            203.97        0.1        3
    383        SUCCESS        2            3            4        200.8            204.8        0.1        3
    474        SUCCESS        2            4            3.4        201.52            204.92        0.1        3
    479        SUCCESS        2            4            0.4        204.92            205.32        0.1        3
    388        SUCCESS        2            3            1.25        204.8            206.05        0.1        3
    292        SUCCESS        2            2            2.33        203.97            206.3        0.1        3
    484        SUCCESS        2            4            2.2        205.32            207.52        0.1        3
    226        SUCCESS        2            1            6.75        201.29            208.04        0.1        3
    393        SUCCESS        2            3            3.75        206.05            209.8        0.1        3
    297        SUCCESS        2            2            3.67        206.3            209.96        0.1        3
    398        SUCCESS        2            3            0.27        209.8            210.07        0.1        3
    231        SUCCESS        2            1            2.75        208.04            210.79        0.1        3
    403        SUCCESS        2            3            0.82        210.07            210.9        0.1        3
    489        SUCCESS        2            4            3.6        207.52            211.12        0.1        3
    236        SUCCESS        2            1            1.5        210.79            212.29        0.1        3
    125        SUCCESS        2            0            17        195.8            212.8        0.1        3
    302        SUCCESS        2            2            3        209.96            212.96        0.1        3
    408        SUCCESS        2            3            2.5        210.9            213.4        0.1        3
    494        SUCCESS        2            4            2.8        211.12            213.92        0.1        3
    499        SUCCESS        2            4            0.4        213.92            214.32        0.1        3
    307        SUCCESS        2            2            2.17        212.96            215.13        0.1        3
    504        SUCCESS        2            4            3.3        214.32            217.62        0.1        3
    241        SUCCESS        2            1            5.5        212.29            217.79        0.1        3
    413        SUCCESS        2            3            4.5        213.4            217.9        0.1        3
    509        SUCCESS        2            4            0.5        217.62            218.12        0.1        3
    418        SUCCESS        2            3            2.12        217.9            220.02        0.1        3
    130        SUCCESS        2            0            7.5        212.8            220.3        0.1        3
    423        SUCCESS        2            3            0.88        220.02            220.9        0.1        3
    312        SUCCESS        2            2            6        215.13            221.13        0.1        3
    514        SUCCESS        2            4            4        218.12            222.12        0.1        3
    317        SUCCESS        2            2            1.5        221.13            222.63        0.1        3
    519        SUCCESS        2            4            0.9        222.12            223.02        0.1        3
    246        SUCCESS        2            1            6        217.79            223.79        0.1        3
    524        SUCCESS        2            4            1.4        223.02            224.42        0.1        3
    322        SUCCESS        2            2            2.17        222.63            224.8        0.1        3
    428        SUCCESS        2            3            4.37        220.9            225.27        0.1        3
    433        SUCCESS        2            3            1.25        225.27            226.52        0.1        3
    529        SUCCESS        2            4            2.3        224.42            226.72        0.1        3
    438        SUCCESS        2            3            2.62        226.52            229.14        0.1        3
    534        SUCCESS        2            4            2.8        226.72            229.52        0.1        3
    443        SUCCESS        2            3            0.5        229.14            229.64        0.1        3
    327        SUCCESS        2            2            5        224.8            229.8        0.1        3
    251        SUCCESS        2            1            7.25        223.79            231.03        0.1        3
    539        SUCCESS        2            4            2.1        229.52            231.62        0.1        3
    448        SUCCESS        2            3            2.62        229.64            232.27        0.1        3
    135        SUCCESS        2            0            12.08        220.3            232.38        0.1        3
    544        SUCCESS        2            4            1.3        231.62            232.92        0.1        3
    332        SUCCESS        2            2            3.23        229.8            233.03        0.1        3
    453        SUCCESS        2            3            1        232.27            233.27        0.1        3
    549        SUCCESS        2            4            1        232.92            233.92        0.1        3
    337        SUCCESS        2            2            1.33        233.03            234.36        0.1        3
    458        SUCCESS        2            3            3.12        233.27            236.39        0.1        3
    554        SUCCESS        2            4            3.1        233.92            237.02        0.1        3
    559        SUCCESS        2            4            0.9        237.02            237.92        0.1        3
    342        SUCCESS        2            2            3.67        234.36            238.03        0.1        3
    564        SUCCESS        2            4            1        237.92            238.92        0.1        3
    463        SUCCESS        2            3            3.62        236.39            240.02        0.1        3
    256        SUCCESS        2            1            9.09        231.03            240.13        0.1        3
    468        SUCCESS        2            3            1.87        240.02            241.89        0.1        3
    473        SUCCESS        2            3            0.25        241.89            242.14        0.1        3
    569        SUCCESS        2            4            3.6        238.92            242.52        0.1        3
    574        SUCCESS        2            4            1.4        242.52            243.92        0.1        3
    347        SUCCESS        2            2            6.33        238.03            244.36        0.1        3
    478        SUCCESS        2            3            3.37        242.14            245.52        0.1        3
    261        SUCCESS        2            1            5.75        240.13            245.88        0.1        3
    483        SUCCESS        2            3            0.47        245.52            245.99        0.1        3
    579        SUCCESS        2            4            3.8        243.92            247.72        0.1        3
    488        SUCCESS        2            3            3        245.99            248.99        0.1        3
    584        SUCCESS        2            4            1.4        247.72            249.12        0.1        3
    352        SUCCESS        2            2            5        244.36            249.36        0.1        3
    140        SUCCESS        2            0            18        232.38            250.38        0.1        3
    357        SUCCESS        2            2            1.33        249.36            250.69        0.1        3
    589        SUCCESS        2            4            1.8        249.12            250.92        0.1        3
    362        SUCCESS        2            2            2.17        250.69            252.86        0.1        3
    493        SUCCESS        2            3            4        248.99            252.99        0.1        3
    498        SUCCESS        2            3            1.12        252.99            254.11        0.1        3
    594        SUCCESS        2            4            3.6        250.92            254.52        0.1        3
    367        SUCCESS        2            2            1.83        252.86            254.69        0.1        3
    266        SUCCESS        2            1            9        245.88            254.88        0.1        3
    372        SUCCESS        2            2            1.17        254.69            255.86        0.1        3
    503        SUCCESS        2            3            1.86        254.11            255.97        0.1        3
    508        SUCCESS        2            3            0.38        255.97            256.34        0.1        3
    271        SUCCESS        2            1            1.58        254.88            256.45        0.1        3
    599        SUCCESS        2            4            2.8        254.52            257.32        0.1        3
    513        SUCCESS        2            3            1.25        256.34            257.59        0.1        3
    604        SUCCESS        2            4            1.1        257.32            258.42        0.1        3
    377        SUCCESS        2            2            5.17        255.86            261.03        0.1        3
    518        SUCCESS        2            3            4.12        257.59            261.72        0.1        3
    609        SUCCESS        2            4            3.9        258.42            262.32        0.1        3
    276        SUCCESS        2            1            6.5        256.45            262.95        0.1        3
    614        SUCCESS        2            4            1.1        262.32            263.41        0.1        3
    281        SUCCESS        2            1            2        262.95            264.95        0.1        3
    382        SUCCESS        2            2            4.5        261.03            265.53        0.1        3
    523        SUCCESS        2            3            4.75        261.72            266.47        0.1        3
    619        SUCCESS        2            4            3.8        263.41            267.21        0.1        3
    145        SUCCESS        2            0            18        250.38            268.37        0.1        3
    528        SUCCESS        2            3            3.12        266.47            269.59        0.1        3
    387        SUCCESS        2            2            4.67        265.53            270.19        0.1        3
    624        SUCCESS        2            4            3.5        267.21            270.71        0.1        3
    286        SUCCESS        2            1            6.75        264.95            271.7        0.1        3
    392        SUCCESS        2            2            2        270.19            272.19        0.1        3
    629        SUCCESS        2            4            1.59        270.71            272.3        0.1        3
    533        SUCCESS        2            3            4        269.59            273.59        0.1        3
    397        SUCCESS        2            2            2.67        272.19            274.86        0.1        3
    634        SUCCESS        2            4            3        272.3            275.3        0.1        3
    538        SUCCESS        2            3            1.82        273.59            275.41        0.1        3
    402        SUCCESS        2            2            1.17        274.86            276.02        0.1        3
    543        SUCCESS        2            3            0.87        275.41            276.28        0.1        3
    639        SUCCESS        2            4            1.3        275.3            276.6        0.1        3
    548        SUCCESS        2            3            2.25        276.28            278.53        0.1        3
